Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JPM,META,MSFT,NVDA,ORCL,QQQ,SPY,TSLA,XOM
2022-09-20,154.31214904785156,122.19000244140625,31.400745391845703,136.71678161621094,100.38154602050781,297.8471374511719,106.62275695800781,145.07659912109375,236.12319946289062,13.159455299377441,65.29186248779297,283.3035888671875,368.6107177734375,308.7300109863281,82.71353912353516
2022-09-21,151.18466186523438,118.54000091552734,30.463417053222656,135.60577392578125,98.5354995727539,295.4975891113281,103.54824829101562,141.13414001464844,232.7145233154297,13.24435043334961,63.98813247680664,278.2307434082031,362.1807861328125,300.79998779296875,81.38030242919922
2022-09-22,150.22079467773438,117.30999755859375,29.8660888671875,135.50079345703125,99.38904571533203,288.3200378417969,102.37000274658203,141.82928466796875,234.69155883789062,12.545228004455566,63.29790496826172,274.8063049316406,359.1385498046875,288.5899963378906,81.04029083251953
2022-09-23,147.94888305664062,113.77999877929688,29.158491134643555,126.64762115478516,97.99954223632812,278.2308654785156,100.46453094482422,139.4359893798828,231.71142578125,12.500285148620605,61.879150390625,270.3320617675781,353.1212158203125,275.3299865722656,76.7274398803711
2022-09-26,148.28329467773438,115.1500015258789,28.51522445678711,123.31454467773438,97.4338150024414,271.4586181640625,98.30133819580078,135.42401123046875,231.253662109375,12.212646484375,60.82467269897461,269.21343994140625,349.6278991699219,276.010009765625,75.14369201660156
2022-09-27,149.2569122314453,114.41000366210938,28.09250259399414,123.36705017089844,96.76883697509766,268.47332763671875,97.4360580444336,133.46768188476562,230.2407989501953,12.397416114807129,59.8372917175293,269.3213806152344,348.7353515625,282.94000244140625,76.71849060058594
2022-09-28,147.36862182617188,118.01000213623047,28.55198097229004,127.53117370605469,99.29972076416016,277.1435546875,99.40593719482422,140.627685546875,234.77920532226562,12.720008850097656,60.46038818359375,274.6788024902344,355.59722900390625,287.80999755859375,79.51020812988281
2022-09-29,140.12997436523438,114.80000305175781,28.175207138061523,126.64762115478516,96.68944549560547,272.8315124511719,97.72142028808594,135.4637451171875,231.30239868164062,12.204657554626465,58.85948944091797,266.7604064941406,348.1691589355469,268.2099914550781,79.34915924072266
2022-09-30,135.9205780029297,113.0,27.752487182617188,125.68531036376953,94.93270874023438,270.0120849609375,96.193359375,134.73878479003906,226.82240295410156,12.123759269714355,58.54314422607422,262.2370910644531,342.7852478027344,265.25,78.12330627441406
2022-10-03,140.1005096435547,115.87999725341797,28.57036018371582,132.73635864257812,97.9002914428711,275.6325378417969,99.1666259765625,137.64849853515625,234.4578399658203,12.49629020690918,60.46997833251953,268.3891906738281,351.8351745605469,242.39999389648438,82.24824523925781
2022-10-04,143.69032287597656,121.08999633789062,29.755817413330078,137.8978271484375,100.87779235839844,290.11669921875,103.80596923828125,139.30690002441406,242.3854217529297,13.150467872619629,62.971988677978516,276.82763671875,362.73736572265625,249.44000244140625,85.2457504272461
2022-10-05,143.9853515625,120.94999694824219,29.333091735839844,138.6851348876953,100.66936492919922,284.7082214355469,102.52433776855469,138.01589965820312,242.69705200195312,13.192413330078125,63.88267517089844,276.6804504394531,361.8928527832031,240.80999755859375,88.6906509399414
2022-10-06,143.0313720703125,120.30000305175781,28.91037368774414,141.21334838867188,100.6594467163086,280.7185974121094,100.43465423583984,138.1053009033203,240.3498992919922,13.113513946533203,62.598121643066406,274.5021667480469,358.15960693359375,238.1300048828125,91.32131958007812
2022-10-07,137.77938842773438,114.55999755859375,28.257919311523438,139.99732971191406,97.93998718261719,277.4107666015625,98.4285659790039,132.52426147460938,228.12745666503906,12.060836791992188,60.67129135131836,264.0425109863281,348.1691589355469,223.07000732421875,90.39969635009766
2022-10-10,138.10398864746094,113.66999816894531,28.175207138061523,137.46913146972656,97.12614440917969,276.91326904296875,97.50909423828125,132.8618927001953,223.26763916015625,11.65534782409668,59.98107147216797,261.4030456542969,345.51080322265625,222.9600067138672,88.44013214111328
2022-10-11,136.68771362304688,112.20999908447266,27.357336044311523,137.495361328125,96.45124053955078,271.0808410644531,94.69498443603516,127.6483154296875,219.52786254882812,11.571453094482422,60.13524627685547,257.8118591308594,343.3226623535156,216.5,87.68850708007812
2022-10-12,136.05828857421875,112.9000015258789,27.44004249572754,137.90650939941406,96.82838439941406,272.09442138671875,96.22743225097656,126.61554718017578,219.85897827148438,11.485560417175293,61.4553108215332,257.7235107421875,342.1902160644531,217.24000549316406,88.07327270507812
2022-10-13,140.63157653808594,112.52999877929688,29.121734619140625,144.5901641845703,98.317138671875,282.92987060546875,101.5770034790039,129.38616943359375,228.12745666503906,11.94498348236084,62.82356262207031,263.7677917480469,351.2209777832031,221.72000122070312,91.15132141113281
2022-10-14,136.09762573242188,106.9000015258789,29.130922317504883,140.0935516357422,95.83588409423828,276.4065246582031,103.26732635498047,125.88069152832031,222.5956573486328,11.21290397644043,61.965999603271484,255.839599609375,343.21710205078125,204.99000549316406,88.7533187866211
2022-10-17,140.06112670898438,113.79000091552734,30.895315170288086,141.11712646484375,99.22032165527344,282.5981750488281,107.60456848144531,133.1101837158203,231.33157348632812,11.873072624206543,64.57720947265625,264.28778076171875,352.0367431640625,219.35000610351562,90.03282928466797
2022-10-18,141.37905883789062,116.36000061035156,32.05320739746094,142.35060119628906,100.0143051147461,289.1769104003906,110.37223052978516,131.87879943847656,232.27626037597656,11.951973915100098,64.58684539794922,266.37774658203125,356.17303466796875,220.19000244140625,90.19390106201172
2022-10-19,141.48721313476562,115.06999969482422,31.171003341674805,146.9696502685547,98.88287353515625,287.25115966796875,108.208251953125,132.30580139160156,230.30897521972656,12.035868644714355,63.88346481323242,265.4064025878906,353.64898681640625,222.0399932861328,92.86929321289062
2022-10-20,141.02499389648438,115.25,30.968833923339844,147.8094940185547,99.22032165527344,286.3758850097656,107.85533905029297,130.6175994873047,229.98756408691406,12.178689956665039,66.72593688964844,264.0523376464844,350.6835632324219,207.27999877929688,92.99456024169922
2022-10-21,144.8410186767578,119.31999969482422,32.11752700805664,151.50997924804688,100.3716049194336,299.54248046875,113.52069854736328,129.10813903808594,235.80181884765625,12.450346946716309,70.05020141601562,270.2437438964844,359.2057189941406,214.44000244140625,94.72150421142578
2022-10-24,146.9850311279297,119.81999969482422,32.227806091308594,151.45750427246094,101.75119018554688,302.85943603515625,113.65999603271484,128.82015991210938,240.79794311523438,12.583181381225586,70.26216888427734,273.21673583984375,363.6011047363281,211.25,95.38362884521484
2022-10-25,149.827392578125,120.5999984741211,32.521881103515625,153.03216552734375,103.6965103149414,306.26861572265625,113.95719146728516,136.55609130859375,244.11891174316406,13.24435043334961,70.47415924072266,278.86846923828125,369.4073181152344,222.4199981689453,94.7393798828125
